"SongID","F0525","F1152","ORIGINAL-TEXTURE-Musical Layers (Mean)","F1166","F0133","F0136","F0507","ORIGINAL-TEXTURE-Musical Layers (Std)","F0404","ORIGINAL-EXPRESSIVE_TECHNIQUES-Tremolo Notes in Cents (Mean)","F0945","F1151","F1497","F0529","ORIGINAL-TEXTURE-State Transitions ML1 -> ML0 (Per Sec)","F0151","F1194","F0121","F0927","ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Extent (Std)","ORIGINAL-EXPRESSIVE_TECHNIQUES-Tremolo Higher Notes Coverage (C4+)","F0438","F1489","F0247","F0021","F0246","F1089","F0469","ORIGINAL-EXPRESSIVE_TECHNIQUES-Tremolo Notes in Cents (Max)","ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Rate (Kurtosis)","F0772","ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Base Freq (Kurtosis)","ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato to Non Vibrato Notes Ratio","F0909","F1071","F0466","F1077","ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Base Freq (Min)","F0010","ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Length (Kurtosis)","F0437","F0013","F0526","VOICE-TEXTURE-State Transitions ML0 -> ML1 (Per Sec)","ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Rate (Std)","F0778","ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Base Freq (Std)","F0109","F1550","ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Extent (Kurtosis)","ORIGINAL-TEXTURE-Musical Layers (Max)","F1065","ORIGINAL-TEXTURE-ML1-Monophonic Texture (Percentage)","F0946","F1475","F0113","F0753","F1053","F0407","F1059","F0110","ORIGINAL-TEXTURE-State Transitions ML2 -> ML3 (Per Sec)","F0770","F1441","ORIGINAL-EXPRESSIVE_TECHNIQUES-Glissando Direction (Up)","F0958","F0911","F0406","F0917","ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Length (Skewness)","ORIGINAL-EXPRESSIVE_TECHNIQUES-ART-Other Notes Duration (Mean)","F0155","F0891","ORIGINAL-TEXTURE-State Transitions ML1 -> ML2 (Per Sec)","F1537","ORIGINAL-EXPRESSIVE_TECHNIQUES-Glissando Extent (Std)","F0116","F1483","F1096","F0776","ORIGINAL-EXPRESSIVE_TECHNIQUES-Tremolo Notes in Cents (Min)","F1419","F1090","F1486","F1469","ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Higher Notes Coverage (C4+)","F1455","ORIGINAL-VAT-Probability of Creaky Voice (Skewness)","F0897","F0251","F1574","F0011","F0905","F0899","ORIGINAL-EXPRESSIVE_TECHNIQUES-Glissando Length (Std)","F0328","F1101","F0782","F0923","ORIGINAL-EXPRESSIVE_TECHNIQUES-Glissando Slope (Std)","Quadrant"
"MT0026776967",5.5377,15.23,2.3726,461660,0.55352,3.6337,0.13452,1.0709,0.062299,4538.8,0.39415,16.437,0.60079,9.0303,0.19954,0.041473,3.2367,407.91,0.422,13.457,0.12845,1.098,0.17026,0.050046,3.4446,0.42156,5.4636,0.37609,6152.9,1.9196,0.061855,1.5716,0.2,0.46234,4.4336,0.058375,4.8582,4278.3,113.44,2.6337,5.2105,1225.6,1.4157,0.96487,0.72086,0.044834,199.57,0.11978,0.20511,3.9671,6,4.1251,0.18069,0.1517,0.078476,0.137,0.17093,3.4025,1.005,3.6944,0.51228,1.7958,0.30401,-0.94014,0.22222,0.14507,-0.062703,2.6743,0.033537,1.1173,0.56308,0.68014,0.44242,1.3302,0.004665,144.32,0.35602,2.2359,3.1151,0.39253,3789.9,0.13249,2.0801,1.2981,-1.5468,0,-0.5333,-0.36163,0.52593,0.21952,-0.97047,2.8775,-0.16179,-0.0093134,0.06857,0.68848,5.4929,0.61097,0.0065095,1302.6,"Q4"
"MT0026795261",3.056,31.498,1.8523,1394100,0.69689,7.3994,0.21185,0.94067,0.11094,5771,0.43308,16.551,0.23448,8.8168,0.33482,0.055124,2.3394,437.25,0.46269,20.087,0.54944,0.71394,0.20887,0.040191,2.9637,0.44551,5.2837,0.42905,6771.3,1.893,0.034807,1.8902,0.24324,0.55443,4.3429,0.058905,4.7826,5020.8,85.611,3.6782,4.765,818.48,1.076,1.5403,0.68075,0.038574,596.9,0.10907,0.19186,4.547,5,3.5581,0.36346,0.16615,0.11559,0.032933,0.16445,2.9933,0.77028,3.1771,-1.3379,1.6071,0.35894,-1.8201,0,0.13783,-0.087585,2.4973,-0.066066,1.245,0.3541,0.50533,0.5769,1.942,0.012143,44.456,1.1123,1.9834,2.8385,0.47142,4236.2,0.14701,2.304,1.9924,-1.4372,0.93641,-1.9105,-1.7974,0.56298,0.29109,-1.3276,0.90068,-0.26853,-0.20107,0.062611,0.59348,5.354,0.55177,-0.19369,83.224,"Q1"
"MT0026898936",2.9576,27.476,1.5058,1381900,0.20248,1.7465,0.23649,0.79646,0.065206,5841.2,0.51246,13.442,-0.098502,5.8254,0.53436,0.018717,1.7483,255.47,0.50915,0,0.52991,0.51032,0.059754,0.031398,4.7695,0.4574,4.3617,0.17026,6946.6,0,0.026821,0,0,0.55127,3.6828,0.048337,4.1502,0,126.91,0,4.4415,1733.5,0.76882,1.5696,0,0.025348,0,0.069893,0.1688,0,5,3.6785,0.50931,0.13199,0.1609,0.3531,0.20238,3.1082,0.64198,3.1363,-0.28245,1.0687,0.39044,-1.5496,0,0.12134,-0.13825,2.3711,-0.18486,0,0.22688,0.79709,0.58983,2.3378,0.010806,0,0.47082,1.7829,1.5578,0.53506,4596.8,0.11548,1.5414,0.8181,-1.8983,0,-2.3236,-0.80028,0.54655,0.30472,-1.3594,4.5706,-0.15723,-0.16493,0,0.55796,4.7021,0.672,-0.073181,0,"Q2"
"MT0026905937",6.1639,1.5789,2.2575,275740,0.63318,4.0215,0.099008,1.2229,0.067534,4548.9,0.32293,-1.5749,2.3905,10.031,0.40077,0.043125,3.4538,427.8,0.34694,21.695,0.12672,1.1127,0.27536,0.062557,0.97406,0.33905,6.3255,0.52805,5686.3,2.0771,0.056676,1.5631,0.27907,0.42153,4.9969,0.063752,4.87,4194.6,130.12,1.4386,6.8163,1038.8,1.4899,1.1355,0.81301,0.051299,612.88,0.10968,0.35927,4.2082,6,4.5214,0.31311,0.17349,0.13649,0.10179,0.14908,3.5675,1.1001,3.9882,1.2678,1.2357,0.30197,0.34371,0.4,0.17125,0.086265,3.5012,0.16267,0.11577,0.55237,0.60115,0.49574,1.3359,0,189.45,2.7307,1.8204,2.8808,0.39804,3605.2,0.18227,2.5724,2.0071,-0.55391,0.35127,0.50412,0.098831,0.45183,0.20212,0.096822,1.0645,0.052369,0.039651,0.13924,0.79531,7.8352,0.61706,0.16028,1434.3,"Q3"
"MT0026919017",7.7779,4.9017,2.3993,82711,1.1249,6.7008,0.064911,1.476,0.071487,4066.9,0.37021,10.201,1.6642,11.663,0.36716,0.070722,6.7113,708.23,0.38184,15.066,0,1.247,0.3845,0.055386,1.8461,0.27073,6.3634,0.86706,4781.3,2.7419,0.085255,1.7239,0.35714,0.39384,4.8086,0.09443,5.2019,3778,136.86,5.1619,6.1016,896.23,1.9143,1.2684,0.53527,0.07439,292.91,0.13552,0.37196,1.9191,7,4.5468,0.26022,0.18576,0.072656,0.042204,0.12242,3.596,1.4894,3.9096,2.4211,1.1682,0.24735,0.33851,0.22222,0.17915,0.40086,3.8321,0.27372,1.7325,0.76394,0.52181,0.41198,1.2016,0.00096482,150.83,1.2562,1.4571,3.684,0.38117,3433.4,0.20876,3.3783,2.4634,-0.69757,0,1.1095,0.0043354,0.43448,0.15504,-0.068034,1.1323,0.33576,0.30564,0.056729,0.84411,6.8683,0.54846,0.36819,1328.4,"Q4"
"MT0026963572",2.0234,28.639,1.1667,1570400,0.17838,1.5704,0.27686,0.73596,0.041797,5814.7,0.49082,15.78,-0.75458,4.9566,0.46957,0.018253,0.87027,216.37,0.47993,0,0.55698,0.5724,0.11145,0.023677,4.4193,0.46563,4.7158,0.14604,6776.6,0,0.026481,0,0,0.53001,4.135,0.044982,4.1287,0,84.871,0,4.1156,636.07,0.90823,1.2416,0,0.024743,0,0.057821,0.18339,0,4,3.7526,0.56562,0.16924,0.14336,0.42162,0.22996,3.1095,0.72823,3.2838,-0.57118,0.43603,0.40091,-2.8943,1,0.10897,-0.33526,1.856,-0.29053,0,0.38216,0.77324,0.61531,1.7106,0.0051686,0,0.082134,1.9919,2.1803,0.5727,5176.8,0.098932,2.208,0.78324,-3.0416,0,-1.3565,-2.4202,0.56615,0.34178,-1.619,0.53436,-0.33824,-0.23354,0,0.54597,4.8333,0.68395,-0.34779,0,"Q2"
"MT0027002641",3.1567,26.587,1.4371,2944800,0.59343,3.3403,0.32558,1.1061,0.2551,5971,0.48416,26.874,1.3191,9.2669,0.96442,0.068408,2.8779,829.42,0.47688,23.547,0.46556,0.60617,0.12354,0.045556,2.4747,0.40707,4.5805,0.31974,7195.2,1.4677,0.06446,1.9176,0.10811,0.49518,4.1337,0.056178,4.1355,4797.5,250.26,2.2078,5.4563,3352.7,1.5237,1.231,0.57255,0.05904,241.66,0.14975,0.21845,1.8449,6,4.0091,0.48726,0.17831,0.10555,0.1306,0.20004,3.1977,1.3981,3.3961,-0.2967,0.79814,0.34522,-0.40686,0.6,0.16188,-0.10101,4.3513,-0.15233,1.016,0.28712,0.64654,0.55108,1.8291,0.0056902,103.21,1.159,2.1537,2.6143,0.46565,4765.1,0.26795,2.0367,1.0871,-1.4996,1,-0.91909,-0.76032,0.51379,0.2782,-0.62314,6.4554,-0.12975,-0.13543,0.039882,0.68524,4.7681,0.66595,-0.022826,1962.9,"Q1"
"MT0027035970",3.04,32.608,1.9269,1854700,0.21851,1.5027,0.262,1.013,0.086997,5686.9,0.3104,16.307,0.61374,5.6017,0.36738,0.020323,1.9856,309.17,0.42593,20.007,0.55322,0.52114,0.13755,0.035389,2.4519,0.45583,6.6129,0.22153,7103.9,1.5814,0.04955,5.0584,0.28571,0.44571,4.2395,0.04667,4.6163,4212.1,111.75,2.3586,4.2646,893.47,0.85921,1.5362,0.94878,0.030186,282.84,0.078328,0.19001,4.5371,5,4.8505,0.367,0.19253,0.10076,0.32824,0.19858,3.4313,0.73577,4.0262,0.3377,1.3359,0.3403,-1.3036,0.5,0.11639,0.096814,2.4695,0.46074,0.40117,0.28977,0.77587,0.51768,1.7033,0.0061111,150.8,0.54811,2.0252,3.2153,0.54373,4961.7,0.12757,3.108,0.82479,-1.4897,0.69705,-0.86323,-1.2067,0.50081,0.27741,-1.311,1.4715,-0.039811,-0.034893,0.10988,0.76209,5.0475,0.73147,0.25475,1828,"Q1"
"MT0027048677",3.4955,28.873,2.0354,1322100,0.51183,3.5742,0.16211,0.98516,0.14258,4981.3,0.44905,13.582,0.74458,7.1618,0.60326,0.046644,3.6406,534.03,0.48379,0,0.42507,0.59595,0.16721,0.026832,4.6508,0.46504,4.7709,0.19944,5809.5,0,0.03842,0,0.037037,0.52767,4.0697,0.048125,4.4103,5119.3,184.33,0,4.9197,2775.9,1.2102,1.1397,0,0.043515,0,0.11414,0.17784,0,5,3.6281,0.22237,0.16446,0.098631,0.1188,0.14958,3.1606,1.1069,3.3356,-0.090485,2.6477,0.33703,-0.6448,0.33333,0.16078,-0.12217,3.4521,-0.11515,0,0.27909,0.64986,0.58552,2.0109,0.014707,90.014,0.84334,1.8219,2.1321,0.50289,4175.6,0.18886,1.9575,1.9749,-2.8721,1,-0.85823,-2.5609,0.5658,0.32567,-1.0372,6.2155,-0.18625,-0.23434,0.041994,0.65577,5.3864,0.6526,-0.14793,2985.3,"Q1"
"MT0027100467",6.3731,3.0685,4.3278,214240,0.72895,4.9074,0.13311,1.2109,0.037897,6956,0.16553,5.4404,0.55603,10.082,0.033256,0.067641,3.6803,350.17,0.18366,11.574,0.55571,1.1236,0.097987,0.06111,3.177,0.36498,11.012,0.39844,7604.9,3.0871,0.071539,2.6518,0.33333,0.22032,6.0343,0.061669,7.0289,5900.8,83.047,3.2942,5.4677,707.09,1.2658,1.3308,0.5989,0.058099,322.26,0.12407,0.278,1.625,7,7.4377,0.015058,0.13694,0.060075,0.070022,0.23082,4.2438,0.8639,4.7161,0.3506,0.59861,0.27501,-1.1792,1,0.1575,0.88139,1.8306,1.4875,1.2379,0.93249,0.54893,0.40724,0.13302,0.0072495,0,0.88985,1.5572,3.9823,0.33555,5894.5,0.11073,4.3927,0.7145,-1.2893,0.91567,-1.558,-0.77235,0.24001,0.20534,-1.4012,1.3263,-0.047806,1.4079,0,0.495,9.2579,0.50377,2.4995,0,"Q4"
"MT0027159893",4.5137,15.743,2.6019,444070,0.54553,3.4903,0.16547,1.2431,0.057161,6297.1,0.41093,5.7989,1.3196,8.2787,0.30163,0.057262,1.9739,414.23,0.34402,20.826,0.59542,1.3292,0.15196,0.056632,2.7972,0.37448,5.6437,0.38472,7239.8,1.2592,0.047875,1.3792,0.086207,0.35997,5.1138,0.060513,5.1757,5219.4,127.03,2.966,5.2519,1049.9,1.6891,2.0448,0.70375,0.051935,875.51,0.13489,0.24132,1.3025,6,4.9857,0.16926,0.16543,0.099684,0.18791,0.22906,3.8518,1.0876,4.2858,0.54333,2.279,0.30769,-0.52852,0.75,0.15533,0.35805,2.6867,0.26417,1.2923,0.28656,0.59082,0.54869,1.4746,0.0010177,11.629,1.429,1.3289,2.7629,0.4325,4827.8,0.16948,2.4781,0.87823,-1.2303,0.6416,0.49992,-1.6865,0.39827,0.20373,-0.98268,1.4033,0.35561,0.2897,0.022146,0.8092,5.9876,0.55899,0.38131,395.92,"Q1"
"MT0027256574",3.0896,29.866,1.7725,936300,0.42007,2.5993,0.21934,0.97898,0.19075,5358.8,0.36474,15.896,1.411,6.7115,0.82522,0.043499,2.7023,449.36,0.37524,12.578,0.43424,0.63369,0.1103,0.055672,2.5593,0.40445,5.6985,0.28697,6940.4,2.1415,0.060281,1.4603,0.13953,0.38749,4.7333,0.093532,5.0331,4792.6,169.17,1.4991,4.4587,2060.6,1.2982,1.9601,1.2381,0.039468,233.77,0.12036,0.25747,1.5829,5,4.033,0.37445,0.18284,0.11039,0.19142,0.17584,3.831,1.129,3.8346,0.30577,1.5473,0.33036,-0.68669,0.375,0.17663,0.26391,3.4091,0.22282,0.36629,0.28328,0.63503,0.50337,2.1318,0.0028629,156.19,1.7292,2.547,2.6964,0.43926,4754,0.16905,2.3752,0.88454,-1.1795,1,-0.81154,-0.67085,0.4852,0.19258,-1.0254,3.7503,0.18867,0.062879,0.087433,0.74281,6.4384,0.63501,0.16576,1428.4,"Q2"
"MT0027478016",3.8234,24.272,2.0044,1070100,0.53134,3.6438,0.1768,1.0133,0.10682,5280.5,0.4047,13.785,0.21189,8.2677,0.78942,0.048163,2.5511,449.26,0.48457,23.15,0.39906,0.81528,0.19991,0.03878,2.4168,0.43062,5.2031,0.30681,6033.7,2.617,0.034088,1.2404,0.17857,0.45797,3.985,0.055454,4.1876,4822.3,173.94,3.0518,4.7792,1328,1.3581,1.7852,0.99098,0.036939,605.22,0.12694,0.21001,2.7151,6,3.7961,0.26061,0.16587,0.085794,0.13128,0.17866,3.4032,1.1282,3.4789,-0.42865,2.8145,0.34668,-0.80549,0.4,0.15375,0.11006,3.4003,-0.0032731,1.3364,0.19613,0.65671,0.54806,2.6085,0.0062856,370.26,1.7893,2.3202,1.8052,0.47024,4543.8,0.16913,1.9777,1.687,-0.52718,1,-0.86259,-0.5916,0.54871,0.26932,-1.1287,2.1905,0.0012298,-0.2073,0.0608,0.59981,5.5565,0.64439,0.064016,2269.2,"Q1"
"MT0027835071",3.393,24.591,1.5886,444980,0.7195,4.3465,0.25189,0.95759,0.31451,5048.4,0.36051,11.153,0.98702,8.2963,0.96104,0.081074,5.5999,619.86,0.4995,11.703,0.3701,0.67014,0.19913,0.04342,3.3835,0.40764,5.7164,0.44558,5743.5,2,0.043138,2.0757,0.15385,0.52248,3.8286,0.10531,4.0428,4561.5,174.57,1,5.2463,2006,1.3968,1.7509,0.8578,0.048417,359.99,0.13232,0.24335,1.9883,5,3.5601,0.35266,0.18396,0.10211,0.080773,0.13403,3.1204,1.2093,3.413,0.14847,1.7161,0.31365,-0.036008,0.28571,0.14719,-0.17395,3.6895,-0.18456,0,0.22006,0.504,0.54517,2.4712,0.0096307,203.47,1.624,3.3863,2.0761,0.42267,4444.7,0.20021,2.4422,1.5975,-0.95782,0.72807,-0.21794,-0.23678,0.53144,0.27312,-0.72508,3.067,-0.31154,-0.20295,0.065847,0.68918,5.0541,0.61869,-0.21513,2445.4,"Q4"
"MT0027976714",5.8235,16.73,2.2371,484680,0.54216,3.7131,0.10798,1.1458,0.084446,4885.2,0.34075,18.517,0.96847,8.885,0.33256,0.053414,5.7598,544.73,0.33729,22.833,0.29549,0.86213,0.19387,0.066165,2.3744,0.38864,6.1223,0.45288,5598.2,2.9813,0.053718,2.1665,0.26923,0.36019,5.1727,0.078614,5.4559,4577.8,101.53,6.5258,5.2169,925.73,1.2434,0.86505,0.70006,0.042734,189.98,0.11291,0.3098,1.8482,6,4.6748,0.27124,0.1687,0.072151,0.12719,0.15211,3.8647,1.0351,4.0677,0.56748,1.6628,0.28837,-0.66093,0.75,0.17725,0.4591,2.7727,0.42531,2.0292,0.64401,0.55482,0.37831,1.1307,0.0017538,102.67,0.57405,1.7569,3.153,0.42037,4359.1,0.16346,2.4209,1.567,-0.86889,0.54577,-0.16325,0.23938,0.364,0.19705,-1.1321,1.3963,0.52442,0.53267,0.11161,0.84315,7.722,0.6587,0.39553,1285.3,"Q4"
"MT0028066739",9.6872,-13.019,4.3665,86728,0.74726,5.881,0.080187,1.8861,0.025835,4795.7,0.26248,-10.667,1.4754,12.527,0.033365,0.026881,2.2353,163.71,0.23197,11.604,0.22428,1.4497,0.17997,0.0553,0.97308,0.37614,7.5653,0.5892,5522.5,2.4405,0.053237,4.7455,0.15385,0.3594,6.275,0.062987,5.5111,4323.9,104.91,1.8703,8.154,713.14,1.3343,0.76769,1.2131,0.053237,966,0.05403,0.2171,1.8758,11,5.5731,0.11331,0.20493,0.11708,0.04416,0.17276,3.6402,0.82818,4.3937,1.0989,0.23356,0.26492,0.049772,0,0.22207,0.36378,2.7364,0.80822,-0.36544,0.47601,0.5499,0.48691,0.20019,0.002067,0,2.6359,1.4503,3.8869,0.32366,3618.9,0.18078,3.1599,1.0897,-0.6112,0.6413,0.15871,-1.9754,0.47116,0.18531,0.068581,0.59068,0.59144,0.10584,0,0.57568,8.7995,0.47611,0.75496,0,"Q4"
"MT0028159092",3.4409,30.638,2.0802,1042100,0.74406,4.3955,0.16974,1.021,0.12388,5333.5,0.40413,18.906,0.3593,9.8908,0.34295,0.072502,3.1217,637.66,0.37453,17.904,0.50966,1.261,0.22073,0.054735,3.2765,0.42431,5.4761,0.48197,6086.1,1.4261,0.063086,1.5889,0.12245,0.43481,4.6742,0.060162,5.0719,5302.8,129.89,2.1228,5.1563,1115.5,1.7646,1.3717,0.72243,0.073277,475.64,0.13697,0.27029,2.1487,6,4.3352,0.2608,0.17681,0.12067,0.1066,0.15089,3.5423,1.1963,3.7639,-0.18905,2.6064,0.35671,-0.7267,0.66667,0.16883,0.11603,3.2323,0.083992,0.88421,0.24265,0.56216,0.50486,2.2292,0.0086424,51.798,0.80902,2.6794,2.7471,0.39664,4544.4,0.21259,2.4944,2.1019,-0.43819,0.88507,-0.42815,-1.2967,0.47238,0.23795,-0.93545,1.6435,0.0062806,-0.015301,0.037321,0.77611,6.1417,0.52855,0.11675,870.35,"Q2"
"MT0028167155",1.2555,41.488,0.96718,3125600,0.27246,1.5584,0.3716,0.71186,0.14462,6424.6,0.5324,39.498,-0.50007,4.2454,0.86465,0.027308,1.6205,457.13,0.55666,0,0.55561,0.33856,0.052617,0.022438,4.7154,0.45667,4.3201,0.12033,7390,0,0.030318,0,0.083333,0.57991,3.507,0.046893,3.5749,5642.4,96.102,0,4.1621,874.51,0.83965,1.4972,0,0.038656,0,0.077242,0.13864,0,4,3.3381,0.53977,0.13489,0.12385,0.3686,0.23673,2.9527,0.76777,3.069,-0.3664,0.2993,0.41812,-1.9905,1,0.10716,-0.42576,2.2461,-0.27246,0,0.31015,0.79797,0.65042,1.1307,0.01516,0,-0.17369,2.0746,1.2335,0.62476,5583.2,0.1563,1.7595,0.75059,-2.3713,1,-1.9625,-3.6865,0.58866,0.37,-1.397,2.2707,-0.39239,-0.51884,0,0.49824,4.2623,0.7457,-0.28209,0,"Q2"
"MT0028172888",1.3934,34.5,0.58243,4939000,0.26259,1.5372,0.42199,0.61984,0.16772,6389.1,0.54152,33.069,0.16976,3.5012,0.39907,0.034305,1.8595,661.08,0.57448,0,0.60127,0.4638,0.053464,0.020856,5.8859,0.46459,4.0392,0.13561,7769.2,0,0.036852,0,0,0.56151,3.3003,0.045726,3.6957,0,61.528,0,4.6243,382.15,0.76708,0,0,0.033231,0,0.075629,0.17595,0,3,3.1338,0.44498,0.11856,0.15831,0.3822,0.21985,2.9084,0.61593,3.0533,-0.47698,0.033256,0.43238,-2.4583,0,0.11355,-0.11509,1.5963,-0.053371,0,0.21769,0.7857,0.62111,0.46558,0.015993,0,0.090643,3.2013,1.6505,0.62452,5452,0.19035,1.3267,0.70735,-3.7775,0,-1.8808,-1.8005,0.62326,0.38306,-1.6808,0.28966,-0.24551,-0.33539,0,0.38196,4.4834,0.74372,-0.19366,0,"Q2"
"MT0028213435",3.212,27.337,1.7889,1386700,0.30555,2.4617,0.22481,0.9282,0.0778,5926.8,0.54642,13.447,0.0094929,7.0332,0.16699,0.028667,2.0725,330.95,0.54249,21.443,0.53311,0.70297,0.066561,0.020322,4.5344,0.4564,3.9767,0.27803,6749.6,1.5,0.032997,1.5,0.085714,0.54363,3.5191,0.0482,3.7983,4516.6,94.118,1.5,4.3468,970.41,1.0268,1.1688,0.86328,0.031027,190.28,0.084759,0.17152,1.5,5,3.443,0.3986,0.11505,0.14912,0.18832,0.21113,3.0004,0.79234,3.3254,-0.69312,1.1021,0.36571,-2.1466,0,0.10826,-0.17553,2.0476,-0.024451,-0.56732,0.24691,0.72962,0.58207,1.9371,0.011148,0,0.4453,1.6919,1.6191,0.47223,5064.8,0.12699,1.2384,0.96552,-2.3238,0.64948,-2.0214,-1.3988,0.59383,0.36458,-1.5346,1.5324,-0.23268,-0.28183,0,0.55521,4.3957,0.6534,-0.19163,0,"Q2"
"MT0028220133",2.6422,26.702,2.5195,1859100,0.34723,2.3121,0.24165,1.291,0.10589,6374.2,0.36077,27.02,0.61298,6.1117,0.23709,0.035962,2.7581,533.15,0.36008,7.1619,0.49052,0.84904,0.13523,0.044134,4.02,0.44104,6.1212,0.26394,7111.5,0,0.040991,1,0.045455,0.43725,5.0319,0.052345,5.3413,5387.1,187.73,1,5.4543,924.76,1.1248,1.0165,0,0.034488,141.87,0.10133,0.22284,1,7,4.589,0.22159,0.16968,0.11101,0.25839,0.21493,3.6904,0.73309,3.9036,-0.15307,1.3887,0.40211,-0.808,0.66667,0.16776,0.091765,2.3107,0.2281,0,0.33923,0.72817,0.56276,1.5242,0.0065704,58.185,0.86827,1.8975,2.6533,0.57214,5502,0.19399,2.4853,1.0982,-3.0386,1,-1.2314,-2.768,0.50096,0.23605,-1.0509,0.32725,0.099047,-0.047744,0.07031,0.85096,6.3231,0.7234,0.4327,795.92,"Q1"
"MT0028335228",5.2847,20.325,2.9013,456530,0.66874,3.5124,0.10916,1.2616,0.068331,4876.3,0.33381,8.7924,0.41428,8.4975,0.1677,0.048033,4.17,556.46,0.37822,11.435,0.25049,1.031,0.18954,0.051841,2.1591,0.40744,6.1533,0.33907,5167.8,1.7676,0.059383,3.8315,0.25,0.42671,4.9564,0.06531,4.897,4302.6,107.38,6.0991,5.5485,923.42,1.2751,1.1409,1.0969,0.054469,238.32,0.10597,0.37137,2.8152,6,4.8594,0.13045,0.16938,0.096525,0.13722,0.1611,3.5072,0.91675,3.8829,0.74452,1.5764,0.32077,-0.64859,0.33333,0.16912,0.24009,2.4637,0.29008,1.9672,0.51186,0.62372,0.42791,0.60373,0.0004329,115.19,1.1854,1.1564,2.5629,0.42899,4304.1,0.18674,2.4559,2.2958,-1.6148,0.72055,-0.29618,0.48891,0.45157,0.26918,-0.8365,1.1208,0.26666,0.23816,0.13053,0.8656,8.685,0.59555,0.48932,1121.9,"Q4"
"MT0028345470",1.6261,38.142,1.2164,1986600,0.19167,1.8245,0.26202,0.68768,0.095833,6012.6,0.48394,18.495,-0.82241,4.6334,0.48052,0.023562,2.1465,286.63,0.54743,0,0.49968,0.63942,0.049538,0.025913,4.9371,0.44698,4.0463,0.14582,7218.9,0,0.016155,0,0,0.5866,3.5408,0.041928,3.7416,0,83.636,0,4.1565,698.21,0.88277,0.78962,0,0.031612,0,0.064028,0.18188,0,4,3.3717,0.58259,0.12299,0.1827,0.30804,0.19642,2.8852,0.60791,3.1233,-0.38266,0.37755,0.41,-2.8194,0,0.094214,-0.24954,1.8309,-0.28813,0,0.36765,0.71836,0.61072,1.3729,0.016169,0,-0.012081,1.7689,1.3007,0.59948,5099.4,0.12207,1.197,0.84382,-3.8206,0,-1.3308,-1.552,0.61311,0.36098,-1.5828,0.61024,-0.26675,-0.31127,0,0.56405,4.1455,0.67539,-0.11666,0,"Q2"
"MT0028374210",5.4253,15.796,2.5439,483520,0.75524,4.9084,0.12964,1.2888,0.14519,4946,0.37076,4.4354,1.7223,9.4222,0.3089,0.063287,5.6912,601.06,0.37205,19.816,0.33659,1.1219,0.20531,0.053561,1.4501,0.4062,5.3708,0.30723,5812.4,2.4744,0.054979,2.0604,0.19048,0.38237,4.5843,0.076502,4.5851,4383.1,166.8,2.9124,5.9186,2502,1.6745,1.4076,1.0561,0.057841,556.97,0.13943,0.23187,2.0665,7,4.4071,0.22076,0.19161,0.087242,0.059216,0.16522,3.8228,1.3643,4.2812,0.8387,1.5788,0.26036,-0.28081,0.6,0.18309,0.25891,3.7114,0.47731,0.5047,0.30863,0.58771,0.43704,1.5102,0.0021335,107.64,2.3039,1.9525,2.8006,0.39337,4151,0.2093,2.3301,1.5971,-0.50737,0.62549,-0.097215,-0.38881,0.46684,0.22581,-0.69961,5.8434,0.13437,-0.0073523,0.093073,0.79623,6.0717,0.54336,0.42434,1508.1,"Q4"
"MT0028445777",3.2109,37.104,1.9083,1857400,0.41081,2.5213,0.22906,0.81324,0.14756,4887.2,0.50129,37.073,0.47341,6.8141,0.27425,0.034889,3.2751,607.59,0.52728,18.034,0.20309,0.48935,0.12187,0.023627,4.4132,0.46179,4.4147,0.26409,6216.5,1.2626,0.043496,1.2219,0.10204,0.54077,3.7952,0.05199,3.769,4438.2,90.82,1.351,4.0325,940.41,1.0595,1.0974,1.5019,0.036917,530.24,0.09152,0.16031,2.4478,5,3.5452,0.3007,0.12773,0.1137,0.23815,0.18393,3.0891,0.95567,3.1687,0.14984,1.7141,0.37936,-2.1729,0.33333,0.13004,-0.13772,2.0843,-0.26105,0.27144,0.44906,0.74497,0.58151,2.194,0.012722,20.073,0.98065,1.3415,1.5381,0.52973,4106.4,0.1672,1.5156,1.4202,-2.3117,0.33333,-0.80972,-1.2433,0.5244,0.37409,-1.5807,2.52,-0.1225,-0.053674,0.040635,0.61563,5.2171,0.72925,-0.10646,696.15,"Q1"
